**********************************************
* Logging started at ÖÜÈÕ 1ÔÂ 28 22:01:02 2024
* By flac3d Version 7.00 Release 126
* 
* 
* Job Title: 
**********************************************
flac3d>zone list stress range position-x 0 500 position-y 0 300 position-z 14.9 17.1
Zone total stress tensor.
     ID            XX            YY            ZZ            XY            YZ            XZ 
------- ------------- ------------- ------------- ------------- ------------- ------------- 
 172969 -1.905069e+07 -1.908083e+07 -1.546502e+07 -7.675880e+02 -2.890821e+03  1.912060e+00 
 172970 -1.905049e+07 -1.907893e+07 -1.546757e+07 -7.122000e+02 -1.595060e+02 -1.313653e+01 
 172971 -1.905035e+07 -1.907884e+07 -1.546667e+07 -7.092541e+02 -5.034931e+01 -6.137323e+01 
 172972 -1.905023e+07 -1.907880e+07 -1.546647e+07 -7.337024e+02 -3.153869e+01 -1.055833e+02 
 172973 -1.905013e+07 -1.907863e+07 -1.546634e+07 -6.916342e+02 -8.716990e-01 -8.734388e+01 
 172974 -1.904999e+07 -1.907871e+07 -1.546624e+07 -6.272957e+02  2.167647e+01 -1.423456e+02 
 172975 -1.904985e+07 -1.907852e+07 -1.546618e+07 -5.486479e+02 -5.900367e+01 -1.295924e+02 
 172976 -1.904969e+07 -1.907846e+07 -1.546613e+07 -5.496207e+02 -7.510818e+01 -5.582386e+01 
 172977 -1.904951e+07 -1.907850e+07 -1.546608e+07 -5.307449e+02 -9.214487e+01 -1.050965e+02 
 172978 -1.904928e+07 -1.907839e+07 -1.546607e+07 -3.938498e+02 -9.294512e+01 -1.612175e+02 
 172979 -1.904909e+07 -1.907828e+07 -1.546608e+07 -4.624384e+02 -6.451390e+01 -1.755915e+02 
 172980 -1.904901e+07 -1.907813e+07 -1.546605e+07 -4.150392e+02 -9.165220e+01 -1.392448e+02 
 172981 -1.904892e+07 -1.907810e+07 -1.546604e+07 -3.004979e+02 -1.898723e+02 -1.114771e+02 
 172982 -1.904893e+07 -1.907791e+07 -1.546603e+07 -3.064707e+02 -2.311353e+02 -9.708697e+01 
 172983 -1.904892e+07 -1.907771e+07 -1.546608e+07 -1.984582e+02 -3.109398e+02 -9.029805e+01 
 172984 -1.904890e+07 -1.907758e+07 -1.546603e+07 -1.412928e+01 -3.297899e+02 -1.107366e+02 
 172985 -1.904877e+07 -1.907749e+07 -1.546598e+07 -1.018004e+02 -3.563911e+02 -1.093285e+02 
 172986 -1.904859e+07 -1.907731e+07 -1.546603e+07 -7.363986e+01 -3.210602e+02 -1.097513e+02 
 172987 -1.904856e+07 -1.907720e+07 -1.546579e+07  2.082102e+01 -2.296676e+02  4.563123e+01 
 172988 -1.904880e+07 -1.907720e+07 -1.546444e+07  1.987965e+02 -6.012895e+01  3.642434e+02 
 172989 -1.904896e+07 -1.907705e+07 -1.546328e+07  1.129933e+02 -2.874134e+02  5.961514e+02 
 172990 -1.904883e+07 -1.907703e+07 -1.546318e+07  4.018691e+02 -2.479774e+02  6.756520e+02 
 172991 -1.904887e+07 -1.907667e+07 -1.546318e+07  3.762798e+02 -2.355706e+02  5.542769e+02 
 172992 -1.904889e+07 -1.907646e+07 -1.546322e+07  3.494288e+02 -2.616036e+02 -1.146222e+02 
 172993 -1.904875e+07 -1.907633e+07 -1.546326e+07  4.433763e+02 -2.711674e+02 -6.551285e+02 
 172994 -1.904861e+07 -1.907613e+07 -1.546330e+07  6.581586e+02 -2.827601e+02 -6.646021e+02 
 172995 -1.904857e+07 -1.907594e+07 -1.546334e+07  6.201394e+02 -2.720640e+02 -6.910279e+02 
 172996 -1.904843e+07 -1.907568e+07 -1.546451e+07  6.371399e+02 -5.062147e+02 -3.751677e+02 
 172997 -1.904816e+07 -1.907533e+07 -1.546584e+07  7.371686e+02 -3.400465e+02  2.693739e+01 
 172998 -1.904810e+07 -1.907514e+07 -1.546603e+07  8.710341e+02 -3.586081e+02  2.219549e+01 
 172999 -1.904813e+07 -1.907499e+07 -1.546600e+07  9.580297e+02 -3.443131e+02  1.810249e+00 
 173000 -1.904808e+07 -1.907469e+07 -1.546598e+07  9.135232e+02 -2.830573e+02  7.043317e+01 
 173001 -1.904813e+07 -1.907437e+07 -1.546596e+07  1.005299e+03 -1.965619e+02  5.193244e+01 
 173002 -1.904819e+07 -1.907415e+07 -1.546592e+07  1.127213e+03 -1.873289e+02  1.216491e+01 
 173003 -1.904808e+07 -1.907390e+07 -1.546594e+07  1.127754e+03 -1.774364e+02 -1.297404e+00 
 173004 -1.904800e+07 -1.907355e+07 -1.546601e+07  1.276314e+03 -2.345249e+02 -1.135442e+02 
 173005 -1.904801e+07 -1.907327e+07 -1.546605e+07  1.284630e+03 -3.005583e+02 -1.295230e+02 
 173006 -1.904807e+07 -1.907313e+07 -1.546605e+07  1.243330e+03 -2.773307e+02 -8.764703e+01 
 173007 -1.904816e+07 -1.907270e+07 -1.546606e+07  1.275684e+03 -2.595098e+02 -2.178946e+02 
 173008 -1.904827e+07 -1.907244e+07 -1.546607e+07  1.177507e+03 -1.998984e+02 -2.568773e+02 
 173121 -1.905251e+07 -1.907904e+07 -1.546635e+07  4.757298e+00  1.936989e+00 -7.057219e+01 
 173122 -1.905251e+07 -1.907905e+07 -1.546631e+07 -4.680653e+01 -2.346821e+01 -7.258578e+01 
 173123 -1.905253e+07 -1.907905e+07 -1.546630e+07 -1.005098e+02 -4.791606e+01 -8.972705e+01 
 173124 -1.905251e+07 -1.907903e+07 -1.546629e+07 -1.429200e+02 -6.309741e+01 -7.314640e+01 
 173125 -1.905250e+07 -1.907899e+07 -1.546629e+07 -1.271776e+02 -7.828669e+01 -7.858773e+01 
 173126 -1.905246e+07 -1.907895e+07 -1.546627e+07 -2.167546e+02 -8.737486e+01 -7.919584e+01 
 173127 -1.905236e+07 -1.907902e+07 -1.546623e+07 -2.230835e+02 -6.115030e+01 -4.256200e+01 
 173128 -1.905231e+07 -1.907902e+07 -1.546618e+07 -2.246167e+02 -4.715949e+01 -5.715049e+00 
 173129 -1.905224e+07 -1.907897e+07 -1.546613e+07 -3.634737e+02 -5.090897e+01  8.144030e-01 
 173130 -1.905216e+07 -1.907893e+07 -1.546606e+07 -2.629695e+02 -3.506590e+01 -2.774354e-01 
 173131 -1.905207e+07 -1.907897e+07 -1.546598e+07 -2.950477e+02  1.971083e+01  7.299878e+01 
 173132 -1.905191e+07 -1.907900e+07 -1.546587e+07 -4.085852e+02  7.552408e+01  7.941323e+01 
 173133 -1.905182e+07 -1.907898e+07 -1.546572e+07 -3.704245e+02  7.400107e+01 -4.021956e+00 
 173134 -1.905175e+07 -1.907889e+07 -1.546550e+07 -4.096716e+02  1.028791e+02  2.278190e+01 
 173135 -1.905163e+07 -1.907881e+07 -1.546528e+07 -3.742916e+02  4.728357e+01  1.022023e+02 
 173136 -1.905161e+07 -1.907870e+07 -1.546411e+07 -4.935775e+02  6.499852e+00  1.047206e+02 
 173137 -1.905141e+07 -1.907672e+07 -1.546808e+07 -6.043187e+02 -3.297533e+03  8.937155e+01 
 173138 -1.905320e+07 -1.909018e+07 -1.540050e+07 -5.499780e+02  1.748855e+04  1.180447e+02 
 173139 -1.905125e+07 -1.907952e+07 -1.546219e+07 -4.501621e+02 -3.042582e+04  1.235300e+02 
 173140 -1.904918e+07 -1.906726e+07 -1.552755e+07 -5.102284e+02  1.645038e+04  1.563342e+02 
 173141 -1.905082e+07 -1.908083e+07 -1.546505e+07 -6.441493e+02 -2.888750e+03  8.611476e+01 
 173142 -1.905068e+07 -1.907888e+07 -1.546760e+07 -6.137928e+02 -2.237655e+02  3.142773e+01 
 173143 -1.905059e+07 -1.907888e+07 -1.546673e+07 -6.237765e+02 -5.225816e+01 -2.414833e+01 
 173144 -1.905047e+07 -1.907871e+07 -1.546657e+07 -6.265430e+02  1.325399e+01 -8.814296e+01 
 173145 -1.905027e+07 -1.907857e+07 -1.546642e+07 -6.024560e+02  5.298877e+00 -7.318545e+01 
 173146 -1.905007e+07 -1.907861e+07 -1.546629e+07 -5.336761e+02 -1.014596e+01 -1.319702e+02 
 173147 -1.904998e+07 -1.907850e+07 -1.546622e+07 -4.663028e+02 -7.838542e+01 -1.534602e+02 
 173148 -1.904992e+07 -1.907848e+07 -1.546616e+07 -4.663833e+02 -1.044023e+02 -1.194720e+02 
 173149 -1.904971e+07 -1.907844e+07 -1.546610e+07 -4.299054e+02 -1.262149e+02 -1.648077e+02 
 173150 -1.904957e+07 -1.907834e+07 -1.546608e+07 -2.731732e+02 -1.390837e+02 -1.670459e+02 
 173151 -1.904947e+07 -1.907823e+07 -1.546612e+07 -3.099687e+02 -1.378724e+02 -1.879910e+02 
 173152 -1.904925e+07 -1.907808e+07 -1.546611e+07 -3.254065e+02 -1.243039e+02 -2.013817e+02 
 173153 -1.904905e+07 -1.907810e+07 -1.546607e+07 -2.272577e+02 -1.913298e+02 -2.102689e+02 
 173154 -1.904898e+07 -1.907788e+07 -1.546606e+07 -3.214452e+02 -1.947167e+02 -2.045628e+02 
 173155 -1.904898e+07 -1.907765e+07 -1.546589e+07 -2.454332e+02 -2.024694e+02 -1.098510e+02 
 173156 -1.904911e+07 -1.907757e+07 -1.546454e+07 -1.854734e+02  1.200025e+01  1.645655e+02 
 173157 -1.904923e+07 -1.907754e+07 -1.546326e+07 -6.317657e+01 -2.680418e+02  4.580975e+02 
 173158 -1.904923e+07 -1.907739e+07 -1.546317e+07 -4.411919e+01 -2.968681e+02  5.209688e+02 
 173159 -1.904924e+07 -1.907724e+07 -1.546319e+07 -6.500296e+01 -2.724785e+02  4.867374e+02 
 173160 -1.904912e+07 -1.907707e+07 -1.546324e+07  8.040450e+00 -2.829286e+02 -7.753363e+01 
 173161 -1.904897e+07 -1.907695e+07 -1.546328e+07  4.146395e+01 -3.040361e+02 -6.516881e+02 
 173162 -1.904897e+07 -1.907686e+07 -1.546332e+07  3.287714e+02 -3.026921e+02 -6.712532e+02 
 173163 -1.904891e+07 -1.907672e+07 -1.546352e+07  3.560399e+02 -2.960291e+02 -5.780826e+02 
 173164 -1.904867e+07 -1.907636e+07 -1.546482e+07  4.317103e+02 -5.268543e+02 -2.903406e+02 
 173165 -1.904836e+07 -1.907623e+07 -1.546601e+07  5.168111e+02 -3.052367e+02  2.060619e+01 
 173166 -1.904824e+07 -1.907601e+07 -1.546609e+07  6.272840e+02 -2.838376e+02  3.584601e+01 
 173167 -1.904825e+07 -1.907581e+07 -1.546603e+07  5.076546e+02 -2.322134e+02 -4.479620e+01 
 173168 -1.904827e+07 -1.907554e+07 -1.546599e+07  6.291592e+02 -2.913881e+02 -1.877779e+01 
 173169 -1.904833e+07 -1.907532e+07 -1.546599e+07  7.420812e+02 -3.196085e+02 -1.283322e+01 
 173170 -1.904838e+07 -1.907506e+07 -1.546598e+07  7.261210e+02 -2.937639e+02 -1.086887e+02 
 173171 -1.904835e+07 -1.907491e+07 -1.546601e+07  9.003744e+02 -3.063866e+02 -1.306089e+02 
 173172 -1.904838e+07 -1.907466e+07 -1.546603e+07  8.438668e+02 -3.155014e+02 -4.875563e+01 
 173173 -1.904840e+07 -1.907419e+07 -1.546606e+07  9.456100e+02 -2.826063e+02 -5.160747e+01 
 173174 -1.904844e+07 -1.907399e+07 -1.546605e+07  1.032937e+03 -2.775734e+02 -7.933713e+01 
 173175 -1.904840e+07 -1.907370e+07 -1.546608e+07  1.236530e+03 -2.143028e+02 -8.045850e+01 
 173176 -1.904829e+07 -1.907347e+07 -1.546613e+07  1.187675e+03 -1.882214e+02 -1.811210e+02 
 173177 -1.904842e+07 -1.907325e+07 -1.546615e+07  1.145145e+03 -2.628304e+02 -1.631070e+02 
 173178 -1.904858e+07 -1.907301e+07 -1.546614e+07  1.186567e+03 -2.399488e+02 -6.896547e+01 
 173179 -1.904857e+07 -1.907269e+07 -1.546615e+07  1.236206e+03 -2.462967e+02 -6.573782e+01 
 173180 -1.904856e+07 -1.907252e+07 -1.546615e+07  9.989290e+02 -2.171030e+02 -1.550253e+02 
 173293 -1.905251e+07 -1.907904e+07 -1.546635e+07  6.871179e+00  3.737995e+00 -7.776623e+01 
 173294 -1.905250e+07 -1.907905e+07 -1.546631e+07 -5.054491e+01 -2.383507e+01 -1.010096e+02 
 173295 -1.905249e+07 -1.907906e+07 -1.546631e+07 -1.047687e+02 -5.657017e+01 -1.221887e+02 
 173296 -1.905253e+07 -1.907902e+07 -1.546629e+07 -1.004433e+02 -8.249435e+01 -9.601907e+01 
 173297 -1.905250e+07 -1.907902e+07 -1.546629e+07 -8.809050e+01 -8.032641e+01 -6.116207e+01 
 173298 -1.905246e+07 -1.907896e+07 -1.546628e+07 -1.703927e+02 -7.193699e+01 -8.367555e+01 
 173299 -1.905242e+07 -1.907899e+07 -1.546624e+07 -2.047946e+02 -5.796929e+01 -7.886613e+01 
 173300 -1.905237e+07 -1.907898e+07 -1.546618e+07 -1.856797e+02 -4.715775e+01 -1.610177e+01 
 173301 -1.905228e+07 -1.907896e+07 -1.546613e+07 -2.555116e+02 -3.442940e+01  3.270545e+00 
 173302 -1.905219e+07 -1.907893e+07 -1.546607e+07 -2.065802e+02 -9.391498e+00  4.925893e+01 
 173303 -1.905216e+07 -1.907894e+07 -1.546599e+07 -2.234133e+02  4.039004e+01  1.032884e+02 
 173304 -1.905208e+07 -1.907897e+07 -1.546588e+07 -2.905397e+02  1.079593e+02  8.179964e+01 
 173305 -1.905193e+07 -1.907893e+07 -1.546573e+07 -2.614498e+02  1.154132e+02  3.381539e+01 
 173306 -1.905176e+07 -1.907890e+07 -1.546552e+07 -2.930433e+02  8.870486e+01  5.924861e+01 
 173307 -1.905171e+07 -1.907876e+07 -1.546531e+07 -2.783710e+02 -4.687622e+00  1.578017e+02 
 173308 -1.905170e+07 -1.907871e+07 -1.546413e+07 -3.183650e+02 -1.908209e+01  1.530436e+02 
 173309 -1.905147e+07 -1.907666e+07 -1.546810e+07 -3.595903e+02 -3.314043e+03  1.402481e+02 
 173310 -1.905327e+07 -1.909018e+07 -1.540053e+07 -4.448317e+02  1.748349e+04  1.973955e+02 
 173311 -1.905134e+07 -1.907949e+07 -1.546222e+07 -3.150516e+02 -3.037488e+04  1.958485e+02 
 173312 -1.904939e+07 -1.906720e+07 -1.552760e+07 -4.077962e+02  1.649876e+04  2.265611e+02 
 173313 -1.905093e+07 -1.908088e+07 -1.546511e+07 -4.674573e+02 -2.886551e+03  1.911153e+02 
 173314 -1.905077e+07 -1.907890e+07 -1.546766e+07 -5.503883e+02 -2.632966e+02  1.076766e+02 
 173315 -1.905068e+07 -1.907884e+07 -1.546681e+07 -4.749351e+02 -1.242354e+02  6.317172e+01 
 173316 -1.905047e+07 -1.907865e+07 -1.546667e+07 -4.870438e+02 -1.624717e+01  3.564165e+01 
 173317 -1.905034e+07 -1.907858e+07 -1.546649e+07 -4.556417e+02  2.123081e+01 -2.491582e+01 
 173318 -1.905024e+07 -1.907851e+07 -1.546636e+07 -4.764770e+02 -1.160661e+01 -1.164248e+02 
 173319 -1.905009e+07 -1.907851e+07 -1.546631e+07 -4.862161e+02 -3.793760e+01 -1.392499e+02 
 173320 -1.904989e+07 -1.907847e+07 -1.546628e+07 -4.154813e+02 -9.212670e+01 -1.301393e+02 
 173321 -1.904977e+07 -1.907837e+07 -1.546622e+07 -3.228741e+02 -1.743940e+02 -2.041511e+02 
 173322 -1.904966e+07 -1.907828e+07 -1.546618e+07 -2.629038e+02 -1.970064e+02 -2.137337e+02 
 173323 -1.904956e+07 -1.907820e+07 -1.546612e+07 -3.085277e+02 -1.928036e+02 -1.611943e+02 
 173324 -1.904964e+07 -1.907813e+07 -1.546491e+07 -3.101223e+02  7.984538e+01  1.163405e+02 
 173325 -1.904977e+07 -1.907810e+07 -1.546351e+07 -2.138266e+02 -9.889839e+01  4.553615e+02 
 173326 -1.904972e+07 -1.907805e+07 -1.546325e+07 -3.057691e+02 -1.642962e+02  4.995026e+02 
 173327 -1.904964e+07 -1.907773e+07 -1.546322e+07 -2.960825e+02 -1.753969e+02  4.234772e+02 
 173328 -1.904962e+07 -1.907758e+07 -1.546326e+07 -2.864733e+02 -1.629178e+02 -1.936867e+02 
 173329 -1.904955e+07 -1.907741e+07 -1.546331e+07 -1.644231e+02 -2.142642e+02 -8.025474e+02 
 173330 -1.904941e+07 -1.907730e+07 -1.546333e+07 -7.674264e+01 -2.619924e+02 -8.382141e+02 
 173331 -1.904921e+07 -1.907728e+07 -1.546361e+07 -1.809892e+01 -3.541977e+02 -6.808075e+02 
 173332 -1.904903e+07 -1.907696e+07 -1.546495e+07  9.146927e+01 -5.495842e+02 -2.916214e+02 
 173333 -1.904882e+07 -1.907673e+07 -1.546610e+07  2.359523e+01 -3.022564e+02 -2.621134e+01 
 173334 -1.904871e+07 -1.907666e+07 -1.546619e+07  1.793386e+02 -2.980626e+02 -6.426304e+00 
 173335 -1.904864e+07 -1.907652e+07 -1.546616e+07  3.180848e+02 -2.651695e+02 -2.162742e+01 
 173336 -1.904862e+07 -1.907634e+07 -1.546613e+07  3.971839e+02 -3.173418e+02 -2.628239e+01 
 173337 -1.904866e+07 -1.907615e+07 -1.546612e+07  5.389920e+02 -2.860183e+02 -5.684622e+01 
 173338 -1.904873e+07 -1.907591e+07 -1.546606e+07  5.922527e+02 -2.789135e+02 -1.213309e+02 
 173339 -1.904873e+07 -1.907575e+07 -1.546604e+07  6.658095e+02 -3.030427e+02 -1.196887e+02 
 173340 -1.904870e+07 -1.907548e+07 -1.546607e+07  6.162512e+02 -3.496068e+02 -9.402028e+01 
 173341 -1.904865e+07 -1.907537e+07 -1.546612e+07  7.366479e+02 -3.754058e+02 -6.636307e+01 
 173342 -1.904857e+07 -1.907495e+07 -1.546618e+07  7.070145e+02 -3.477636e+02 -5.950165e+01 
 173343 -1.904869e+07 -1.907470e+07 -1.546622e+07  9.401457e+02 -3.174183e+02 -5.515397e+01 
 173344 -1.904875e+07 -1.907452e+07 -1.546621e+07  9.608412e+02 -3.205730e+02 -2.171650e+01 
 173345 -1.904877e+07 -1.907421e+07 -1.546621e+07  1.035508e+03 -3.613652e+02 -4.163379e+01 
 173346 -1.904879e+07 -1.907386e+07 -1.546624e+07  9.805729e+02 -3.470405e+02 -6.299515e+01 
 173347 -1.904886e+07 -1.907360e+07 -1.546624e+07  1.110265e+03 -2.633672e+02 -9.946455e+01 
 173348 -1.904893e+07 -1.907345e+07 -1.546625e+07  1.041171e+03 -2.083682e+02 -1.227678e+02 
 173349 -1.904885e+07 -1.907319e+07 -1.546627e+07  9.356847e+02 -2.756217e+02 -8.781636e+01 
 173350 -1.904876e+07 -1.907286e+07 -1.546630e+07  9.804162e+02 -2.759212e+02 -5.315018e+01 
 173351 -1.904890e+07 -1.907275e+07 -1.546631e+07  1.019761e+03 -2.347640e+02 -7.340812e+01 
 173352 -1.904904e+07 -1.907244e+07 -1.546631e+07  9.450817e+02 -2.279179e+02 -1.236492e+02 
 173465 -1.905254e+07 -1.907904e+07 -1.546636e+07 -3.899455e+00  6.379978e+00 -8.664061e+01 
 173466 -1.905255e+07 -1.907903e+07 -1.546632e+07 -2.018319e+01 -1.979529e+01 -1.219418e+02 
 173467 -1.905250e+07 -1.907904e+07 -1.546631e+07 -8.442081e+01 -4.502502e+01 -1.102258e+02 
 173468 -1.905247e+07 -1.907904e+07 -1.546630e+07 -1.072590e+02 -6.492616e+01 -1.007411e+02 
 173469 -1.905249e+07 -1.907901e+07 -1.546630e+07 -6.832482e+01 -5.981238e+01 -7.610630e+01 
 173470 -1.905245e+07 -1.907900e+07 -1.546629e+07 -7.946751e+01 -4.998601e+01 -2.655016e+01 
 173471 -1.905238e+07 -1.907899e+07 -1.546626e+07 -1.360669e+02 -6.120027e+01 -1.434206e+01 
 173472 -1.905236e+07 -1.907894e+07 -1.546621e+07 -1.419735e+02 -7.273655e+01 -1.255784e+00 
 173473 -1.905230e+07 -1.907896e+07 -1.546615e+07 -1.909853e+02 -5.891835e+01  9.602450e+00 
 173474 -1.905226e+07 -1.907894e+07 -1.546608e+07 -1.947485e+02  2.063938e+00  7.906798e+01 
 173475 -1.905223e+07 -1.907891e+07 -1.546600e+07 -1.951895e+02  5.397395e+01  1.244108e+02 
 173476 -1.905214e+07 -1.907889e+07 -1.546590e+07 -2.132088e+02  9.746121e+01  9.668108e+01 
 173477 -1.905207e+07 -1.907887e+07 -1.546575e+07 -1.737601e+02  1.444116e+02  1.151499e+02 
 173478 -1.905197e+07 -1.907888e+07 -1.546554e+07 -1.330211e+02  1.248802e+02  1.517207e+02 
 173479 -1.905186e+07 -1.907869e+07 -1.546533e+07 -2.309431e+02  1.590662e+01  1.935928e+02 
 173480 -1.905176e+07 -1.907867e+07 -1.546416e+07 -1.806390e+02  1.591585e+01  2.120288e+02 
 173481 -1.905152e+07 -1.907667e+07 -1.546819e+07 -2.656752e+02 -3.282308e+03  2.169639e+02 
 173482 -1.905331e+07 -1.909021e+07 -1.540075e+07 -3.400235e+02  1.752606e+04  2.324797e+02 
 173483 -1.905135e+07 -1.907953e+07 -1.546256e+07 -2.606335e+02 -3.031350e+04  2.799694e+02 
 173484 -1.904937e+07 -1.906721e+07 -1.552815e+07 -4.576447e+02  1.650886e+04  3.254314e+02 
 173485 -1.905108e+07 -1.908080e+07 -1.546580e+07 -4.312202e+02 -2.849414e+03  3.357145e+02 
 173486 -1.905096e+07 -1.907890e+07 -1.546833e+07 -4.980774e+02 -2.304023e+02  3.006280e+02 
 173487 -1.905092e+07 -1.907871e+07 -1.546743e+07 -3.788019e+02 -1.497053e+02  2.201616e+02 
 173488 -1.905081e+07 -1.907851e+07 -1.546716e+07 -2.700230e+02 -9.579513e+01  1.761456e+02 
 173489 -1.905050e+07 -1.907862e+07 -1.546675e+07 -2.451068e+02  8.063322e+00  7.063635e+01 
 173490 -1.905032e+07 -1.907855e+07 -1.546648e+07 -3.587108e+02 -7.469025e+01 -4.156997e+01 
 173491 -1.905022e+07 -1.907855e+07 -1.546637e+07 -3.534725e+02 -1.048307e+01 -2.433017e+01 
 173492 -1.905020e+07 -1.907839e+07 -1.546554e+07 -3.362487e+02  1.076309e+02  1.975417e+02 
 173493 -1.905032e+07 -1.907841e+07 -1.546411e+07 -3.437702e+02 -3.828197e+00  4.904451e+02 
 173494 -1.905041e+07 -1.907837e+07 -1.546337e+07 -2.332450e+02 -1.456661e+02  6.408991e+02 
 173495 -1.905032e+07 -1.907830e+07 -1.546330e+07 -2.978604e+02 -1.189128e+02  5.836028e+02 
 173496 -1.905018e+07 -1.907815e+07 -1.546332e+07 -4.245826e+02 -1.418394e+02  2.104381e+01 
 173497 -1.905008e+07 -1.907798e+07 -1.546335e+07 -2.754059e+02 -1.657755e+02 -6.001641e+02 
 173498 -1.904994e+07 -1.907800e+07 -1.546338e+07 -1.863831e+02 -1.877836e+02 -7.513407e+02 
 173499 -1.904985e+07 -1.907772e+07 -1.546357e+07 -1.698175e+02 -1.840144e+02 -6.436463e+02 
 173500 -1.904958e+07 -1.907753e+07 -1.546492e+07 -3.699434e+01 -4.208880e+02 -2.973747e+02 
 173501 -1.904924e+07 -1.907733e+07 -1.546619e+07 -1.764777e+01 -2.424142e+02 -1.338239e+01 
 173502 -1.904919e+07 -1.907714e+07 -1.546628e+07 -5.973363e+01 -2.639344e+02  3.660904e+01 
 173503 -1.904915e+07 -1.907707e+07 -1.546626e+07  2.871181e+01 -2.888013e+02  6.040663e+01 
 173504 -1.904902e+07 -1.907693e+07 -1.546625e+07  1.820859e+02 -2.993736e+02  5.453696e+01 
 173505 -1.904901e+07 -1.907674e+07 -1.546625e+07  5.372365e+01 -2.432935e+02  1.167024e+01 
 173506 -1.904898e+07 -1.907661e+07 -1.546622e+07  1.268357e+02 -2.789763e+02 -3.691906e+01 
 173507 -1.904900e+07 -1.907638e+07 -1.546622e+07  2.048659e+02 -2.765606e+02 -4.836858e+01 
 173508 -1.904902e+07 -1.907630e+07 -1.546625e+07  2.373332e+02 -2.802479e+02 -2.620965e+01 
 173509 -1.904897e+07 -1.907594e+07 -1.546628e+07  4.824341e+02 -2.690404e+02 -5.120328e+01 
 173510 -1.904898e+07 -1.907586e+07 -1.546625e+07  4.181063e+02 -2.928882e+02 -3.043881e+01 
 173511 -1.904900e+07 -1.907562e+07 -1.546625e+07  5.159818e+02 -3.295212e+02  1.199129e+01 
 173512 -1.904891e+07 -1.907540e+07 -1.546629e+07  5.548260e+02 -3.403580e+02  9.504767e+00 
 173513 -1.904892e+07 -1.907522e+07 -1.546632e+07  8.701406e+02 -3.692917e+02  4.311391e+01 
 173514 -1.904893e+07 -1.907490e+07 -1.546635e+07  8.858097e+02 -3.934461e+02  1.117293e+02 
 173515 -1.904888e+07 -1.907460e+07 -1.546638e+07  8.666337e+02 -3.456003e+02  5.903478e+01 
 173516 -1.904898e+07 -1.907443e+07 -1.546637e+07  7.934095e+02 -2.776361e+02 -2.569438e+00 
 173517 -1.904898e+07 -1.907421e+07 -1.546638e+07  9.104741e+02 -3.002317e+02  5.674731e+01 
 173518 -1.904905e+07 -1.907386e+07 -1.546642e+07  8.789876e+02 -2.942034e+02  5.052748e+01 
 173519 -1.904910e+07 -1.907367e+07 -1.546642e+07  9.806997e+02 -2.552751e+02 -3.114259e+01 
 173520 -1.904917e+07 -1.907334e+07 -1.546641e+07  8.498106e+02 -2.805322e+02  3.683131e+01 
 173521 -1.904924e+07 -1.907315e+07 -1.546640e+07  9.187365e+02 -3.177162e+02  1.085236e+02 
 173522 -1.904931e+07 -1.907278e+07 -1.546644e+07  8.460583e+02 -3.099699e+02  2.086088e+01 
 173523 -1.904938e+07 -1.907262e+07 -1.546646e+07  8.231992e+02 -3.092044e+02 -2.498585e+01 
 173524 -1.904933e+07 -1.907237e+07 -1.546646e+07  8.660085e+02 -2.677047e+02  2.385397e+01 
 173637 -1.905252e+07 -1.907903e+07 -1.546637e+07 -6.236949e-01  9.686343e+00 -7.520072e+01 
 173638 -1.905253e+07 -1.907902e+07 -1.546633e+07 -3.153119e+01 -4.965887e+00 -9.664415e+01 
 173639 -1.905253e+07 -1.907903e+07 -1.546632e+07 -5.742701e+01 -9.723903e+00 -7.520251e+01 
 173640 -1.905250e+07 -1.907904e+07 -1.546631e+07 -9.961194e+01 -1.356919e+01 -6.916924e+01 
 173641 -1.905251e+07 -1.907899e+07 -1.546631e+07 -1.054488e+02 -2.834771e+01 -3.311904e+01 
 173642 -1.905252e+07 -1.907896e+07 -1.546629e+07 -5.423375e+01 -3.263084e+01  4.797100e+01 
 173643 -1.905247e+07 -1.907896e+07 -1.546626e+07 -7.314924e+01 -3.647813e+01  5.987504e+01 
 173644 -1.905236e+07 -1.907897e+07 -1.546622e+07 -6.863586e+01 -5.877378e+01  9.078486e+01 
 173645 -1.905227e+07 -1.907897e+07 -1.546618e+07 -1.523541e+02 -4.962585e+01  1.349698e+02 
 173646 -1.905222e+07 -1.907892e+07 -1.546615e+07 -1.712208e+02 -1.575226e+01  1.351981e+02 
 173647 -1.905217e+07 -1.907889e+07 -1.546618e+07 -1.396340e+02  2.676413e+01  1.671569e+02 
 173648 -1.905213e+07 -1.907881e+07 -1.546620e+07 -1.542981e+02  6.941641e+01  1.620796e+02 
 173649 -1.905208e+07 -1.907882e+07 -1.546609e+07 -1.788190e+02  1.367025e+02  1.817345e+02 
 173650 -1.905199e+07 -1.907882e+07 -1.546587e+07 -8.337296e+01  1.662169e+02  1.925600e+02 
 173651 -1.905188e+07 -1.907869e+07 -1.546562e+07 -2.515146e+02  1.062277e+02  2.052738e+02 
 173652 -1.905190e+07 -1.907864e+07 -1.546425e+07 -1.949030e+02  1.789880e+02  3.602171e+02 
 173653 -1.905189e+07 -1.907669e+07 -1.546783e+07 -3.540955e+02 -3.066784e+03  6.743532e+02 
 173654 -1.905396e+07 -1.909024e+07 -1.539957e+07 -4.244501e+02  1.791828e+04  1.159112e+03 
